Time Period,Date,Symbol,Sector,Open,Close,High,Low,Volume,Price to Earnings Ratio,Market Cap,Dividend Yield %,52 Week Change %,Debt to Equity,Revenue Growth,Profit Margin
3 Months,2024-11-21,GM,Consumer Cyclical,55.07593085744572,55.55485153198242,55.684560404082944,54.60698603178297,11326700.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-11-22,GM,Consumer Cyclical,55.6147189034916,58.39844512939453,58.76761624753299,55.524921037744846,14591700.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-11-25,GM,Consumer Cyclical,59.02703007238687,60.064693450927734,61.1023568294686,58.76761613081328,25347300.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-11-26,GM,Consumer Cyclical,57.520427328712294,54.66685485839844,58.18891960914856,54.606988344249956,25817300.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-11-27,GM,Consumer Cyclical,55.07593064007809,55.3752555847168,55.943974121367276,55.02604378365884,11386800.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-11-29,GM,Consumer Cyclical,56.303165688668436,55.46505355834961,56.86190837758871,55.46505355834961,8064700.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-12-02,GM,Consumer Cyclical,55.375255450948636,54.916290283203125,55.494984667290254,54.56707467686559,10602600.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-12-03,GM,Consumer Cyclical,54.976152567434426,53.539390563964844,55.08590593412533,53.359794837765754,14234800.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-12-04,GM,Consumer Cyclical,53.49948046717611,53.24006652832031,53.70901135538937,52.64141282876175,13225700.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-12-05,GM,Consumer Cyclical,53.48950337508181,53.269996643066406,53.78882831484265,52.89084968943702,10017900.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-12-06,GM,Consumer Cyclical,53.709999084472656,53.40999984741211,53.900001525878906,53.0099983215332,8625900.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-12-09,GM,Consumer Cyclical,54.0,52.709999084472656,54.459999084472656,52.65999984741211,7959600.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
3 Months,2024-12-10,GM,Consumer Cyclical,53.77000045776367,52.7400016784668,53.77000045776367,52.34000015258789,7722000.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
Yesterday,2024-12-10,GM,Consumer Cyclical,53.77000045776367,52.7400016784668,53.77000045776367,52.34000015258789,7722000.0,5.5538955,57223184384,0.0091,0.5516329,174.581,0.105,0.06058
1 Year,2023-12-12,C,Financial Services,46.28675647973583,46.334964752197266,46.38316934688387,45.997525233841365,14735600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-13,C,Financial Services,46.27711633937508,47.56901931762695,47.75219824580473,46.14214200516253,22212500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-14,C,Financial Services,48.214970229025646,48.43671798706055,49.6996952997492,48.214970229025646,51664900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-15,C,Financial Services,47.90645341989815,48.04143142700195,48.30173696055126,47.43404326724608,35151100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-18,C,Financial Services,48.359590105546246,47.87753677368164,48.74523424214795,47.77148445222742,17871400.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-19,C,Financial Services,47.646152210918636,49.10195541381836,49.46831699622545,47.405125531556784,23161500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-20,C,Financial Services,48.880207736404486,48.27281951904297,49.256208740274715,48.07999745409606,17452100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-21,C,Financial Services,48.6006154658875,48.78379440307617,48.85128157350226,48.17640986924139,13089000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-22,C,Financial Services,48.909130893006974,49.03446578979492,49.4201062508558,48.87056574356837,14433000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-26,C,Financial Services,49.05374617902236,49.49723434448242,49.680413279492036,48.966976435538875,11501500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-27,C,Financial Services,49.30441265461954,49.6129264831543,49.72862192718603,49.101951144226405,9901300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-28,C,Financial Services,49.55508459589499,49.6707763671875,49.94072505946172,49.55508459589499,10218500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2023-12-29,C,Financial Services,49.70933863082707,49.59364318847656,49.75754322625234,49.38154223305041,13147900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-02,C,Financial Services,49.4586680991025,51.13621520996094,51.24226752495096,49.35261578411249,24784900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-03,C,Financial Services,51.33867492890468,51.71467590332031,52.41847325913477,50.355285784708194,30897600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-04,C,Financial Services,51.98462537798772,51.84001159667969,52.784835610102895,51.73395928372228,23714300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-05,C,Financial Services,52.090682201564476,52.37991714477539,52.707709881900946,51.955707856212754,17776500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-08,C,Financial Services,52.05211697845555,52.07139587402344,52.148526167394216,51.11693239909627,17359500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-09,C,Financial Services,51.91713940541877,51.560420989990234,51.974987125937524,51.35795948483687,17237400.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-10,C,Financial Services,51.14585775299172,51.11693572998047,51.309757798197296,50.72165214513475,16532700.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-11,C,Financial Services,49.979287080015396,50.21067428588867,50.26851832902584,49.42010347785698,25444400.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-12,C,Financial Services,50.42277508819528,50.73128890991211,51.91713960171895,49.42974645440517,37900600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-16,C,Financial Services,49.92143948581476,50.008209228515625,50.34564875136336,49.04410261085045,21209400.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-17,C,Financial Services,49.27549097906127,49.516517639160156,49.83467091804771,49.16943866017376,17393500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-18,C,Financial Services,49.60328620417833,49.275489807128906,49.728621094225865,48.69702362998441,15788100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-19,C,Financial Services,49.28513222584567,49.6707763671875,49.82503328816921,48.80307888805593,18200500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-22,C,Financial Services,50.123900801923256,50.943389892578125,51.19405597560298,50.085335657527246,21573200.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-23,C,Financial Services,51.010881783712726,51.38688278198242,51.492935100012325,50.70236795550297,12962500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-24,C,Financial Services,51.61826854306393,51.34831619262695,51.72432085811686,51.08801064557409,14402200.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-25,C,Financial Services,51.483291755090754,51.80144500732422,51.840010152375136,51.13621280518176,15634000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-26,C,Financial Services,51.926785372129984,51.74360275268555,52.05212026789064,51.68575870677682,14041200.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-29,C,Financial Services,51.55078089930826,52.167808532714844,52.283500294534875,51.521855200522154,12158300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-30,C,Financial Services,53.06442991790439,55.04084777832031,55.14690009630421,53.03550421805201,40086100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-01-31,C,Financial Services,54.703409958316165,54.153865814208984,55.869978058581395,54.12494379317301,28967800.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-01,C,Financial Services,54.00925208362271,54.04781723022461,54.55879255048793,52.881245451053445,21178700.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-02,C,Financial Services,54.115948468549426,54.057552337646484,54.485806720068794,53.52223343139933,19269000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-05,C,Financial Services,53.47356151361654,53.04530715942383,53.66822393384117,52.66571748206806,14040600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-06,C,Financial Services,52.92850902618504,52.89930725097656,53.50276110026248,52.66571532656892,14832700.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-07,C,Financial Services,53.045306733409184,53.0842399597168,53.23996915207045,52.33479206124085,13383300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-08,C,Financial Services,52.73385115831979,52.84091567993164,53.035578108964366,52.159599034755594,15822200.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-09,C,Financial Services,52.840911441423536,52.548919677734375,52.98690546682976,52.10119501300917,13843300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-12,C,Financial Services,52.14012892655159,52.48078536987305,53.08423923072357,51.585343454355645,17162300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-13,C,Financial Services,51.867605395614696,51.351749420166016,52.03306604101437,50.8456323207806,17672100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-14,C,Financial Services,52.2082633716857,52.539188385009766,52.65598435651326,52.159598692965666,14891900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-15,C,Financial Services,52.772785356124885,53.736358642578125,53.99915236966821,52.6949188979306,16865000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-16,C,Financial Services,53.49303177871499,53.38596725463867,53.72662744150671,53.09397546080686,11513000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-20,C,Financial Services,53.12317462472932,53.94075012207031,54.17434577336554,52.90904558711511,16537900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-21,C,Financial Services,53.78501822785515,53.853153228759766,53.97968064202485,53.5124930757436,9321800.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-22,C,Financial Services,53.96021523443611,54.40793991088867,54.962725390292704,53.93101717116542,12904800.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-23,C,Financial Services,54.4955374427806,54.437137603759766,54.83619388821017,54.261941799574046,11668900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-26,C,Financial Services,54.46633830329729,53.882354736328125,55.00165719183186,53.86288812237889,12307100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-27,C,Financial Services,54.19381295245802,54.2230110168457,54.42740489331342,53.74609197175436,11039300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-28,C,Financial Services,54.03808358404952,53.58062744140625,54.680466988693894,53.52223131281482,13448100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-02-29,C,Financial Services,54.018619695592804,54.008888244628906,54.16461745019121,53.18157382336652,23744600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-01,C,Financial Services,53.99915175031394,54.11594772338867,54.456607904765775,53.60009543883799,12431100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-04,C,Financial Services,53.931018212586594,54.64153289794922,55.06005580633605,53.81422224437165,14314700.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-05,C,Financial Services,54.26194184708786,54.75832748413086,56.02363134055273,54.26194184708786,19653900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-06,C,Financial Services,55.54671232489665,55.760841369628906,56.01389993014035,54.51500404276867,17845000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-07,C,Financial Services,56.00416743791449,56.17936325073242,56.5686843914235,55.50777806397137,14720300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-08,C,Financial Services,56.490820115759014,55.9749641418457,56.831476568730835,55.73163704318673,13026300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-11,C,Financial Services,55.62457740158014,55.87763595581055,56.00416708936422,55.11845658024237,9176900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-12,C,Financial Services,55.97496870299618,55.91657257080078,56.38376019274983,55.55644947504619,10954000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-13,C,Financial Services,55.96523368290606,56.218292236328125,56.81201096163318,55.92630045534053,12982800.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-14,C,Financial Services,56.77308143224443,55.56617736816406,57.10400272783494,55.128187840357604,18833600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-15,C,Financial Services,54.94325857478908,56.072296142578125,56.20855872117524,54.94325857478908,26160800.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-18,C,Financial Services,56.305891812114545,57.0650749206543,57.09427298575608,56.02363518608421,13994600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-19,C,Financial Services,57.02613908774668,57.28893280029297,57.736653771500634,56.97747441050704,13455300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-20,C,Financial Services,56.92881065639854,58.5250358581543,58.72942973360126,56.89960887927973,20269900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-21,C,Financial Services,58.70022961699531,59.6930046081543,59.90712992656967,58.70022961699531,17892100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-22,C,Financial Services,59.41074233602649,59.19661331176758,60.02392392078787,58.96302138791849,16204600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-25,C,Financial Services,59.26474698032114,59.32314682006836,59.87793230259803,58.96302375715259,12040300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-26,C,Financial Services,59.51780884900126,60.01419448852539,60.29645480946892,59.37181110702998,17947400.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-27,C,Financial Services,60.3743167336737,61.07509994506836,61.08483139505917,60.07259351656071,16684400.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-03-28,C,Financial Services,61.05563547816494,61.552024841308594,61.678552260020055,60.90964144591089,19012000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-01,C,Financial Services,61.9024140129317,61.766151428222656,62.19440950916763,61.337897060154646,14223900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-02,C,Financial Services,60.97777339175091,61.16270065307617,61.892681960816795,60.97777339175091,16062000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-03,C,Financial Services,61.18216490826841,60.043392181396484,61.69801715773184,59.87793154020134,18079900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-04,C,Financial Services,60.49111805975676,59.28421401977539,61.065370159663914,59.12848482554007,13401100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-05,C,Financial Services,59.196615932649316,59.95579528808594,60.384053355564525,58.807291091828205,12680600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-08,C,Financial Services,60.023928954088994,60.08232879638672,60.6565809172449,60.01419750347787,10708300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-09,C,Financial Services,60.101792391132804,60.01419448852539,60.432717388441155,59.284213204422564,10303000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-10,C,Financial Services,58.90462495649002,58.573699951171875,59.673539485446405,58.369306077766325,18088000.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-11,C,Financial Services,58.73916220451041,59.08955383300781,59.264749647256515,57.91185152501809,18181900.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-12,C,Financial Services,60.62737919949975,58.08704376220703,60.92910241766553,57.18186668195614,28556400.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-15,C,Financial Services,58.57370308404558,56.996944427490234,59.28421781022717,56.6368176260832,19242300.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-16,C,Financial Services,56.62708060791391,55.498043060302734,56.98720366103835,55.22551790797902,23211400.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-17,C,Financial Services,55.955501422634434,56.617347717285156,57.31813095181482,55.82897029131615,15971600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-18,C,Financial Services,56.92880816454266,56.763343811035156,57.39599573634777,56.3837541409983,12272500.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-19,C,Financial Services,56.67574808591886,57.561458587646484,57.853450367129135,56.67574808591886,13367600.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-22,C,Financial Services,57.85344907921641,59.32314682006836,59.43021133649985,57.6198571459812,14513100.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
1 Year,2024-04-23,C,Financial Services,59.4496813037752,60.99723815917969,61.09457123091639,59.39128146073318,17427800.0,20.501425,136095072256,0.0301,0.469396,,-0.024,0.11524
